Iteration,Fitness,Time,State,pop_size,keep_pct,Population Size,Keep Percent,run_number
16,1084.0,16.32124671099882,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 2. 4. 1.
 2. 4. 4. 0. 4. 4. 4. 4. 2. 4. 4. 4. 4. 0. 4. 4. 3. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,1
32,1084.0,32.869524531000934,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 2. 4. 1.
 2. 4. 4. 0. 4. 4. 4. 4. 2. 4. 4. 4. 4. 0. 4. 4. 3. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,1
64,1084.0,66.07696253599715,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 2. 4. 1.
 2. 4. 4. 0. 4. 4. 4. 4. 2. 4. 4. 4. 4. 0. 4. 4. 3. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,1
128,1084.0,132.68691826699796,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 2. 4. 1.
 2. 4. 4. 0. 4. 4. 4. 4. 2. 4. 4. 4. 4. 0. 4. 4. 3. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,1
256,1084.0,265.97277047600073,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 2. 4. 1.
 2. 4. 4. 0. 4. 4. 4. 4. 2. 4. 4. 4. 4. 0. 4. 4. 3. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,1
512,1084.0,532.1622491770031,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 2. 4. 1.
 2. 4. 4. 0. 4. 4. 4. 4. 2. 4. 4. 4. 4. 0. 4. 4. 3. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,1
1024,1084.0,1064.0127466330014,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 2. 4. 1.
 2. 4. 4. 0. 4. 4. 4. 4. 2. 4. 4. 4. 4. 0. 4. 4. 3. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,1
2048,1084.0,2128.0272343769975,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 2. 4. 1.
 2. 4. 4. 0. 4. 4. 4. 4. 2. 4. 4. 4. 4. 0. 4. 4. 3. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,1
4096,1084.0,4294.681446278002,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 2. 4. 1.
 2. 4. 4. 0. 4. 4. 4. 4. 2. 4. 4. 4. 4. 0. 4. 4. 3. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,1
8192,1084.0,5313.264259541,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 2. 4. 1.
 2. 4. 4. 0. 4. 4. 4. 4. 2. 4. 4. 4. 4. 0. 4. 4. 3. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,1
